"matrix","x","y"
"20",-1,-72.5
"20",-2,-71.5
"20",-3,-71.5
"20",-4,-70.5
"20",-5,-69.5
"20",-6,-68.5
"20",-7,-67.5
"20",-8,-66.5
"20",-9,-65.5
"20",-10,-64.5
"20",-11,-63.5
"20",-10,-62.5
"20",-9,-61.5
"20",-8,-60.5
"20",-7,-59.5
"20",-6,-58.5
"20",-5,-57.5
"20",-4,-56.5
"20",-3,-55.5
"20",-2,-54.5
"20",-1,-53.5
"20",0,-52.5
"20",1,-51.5
"20",2,-50.5
"20",3,-49.5
"20",4,-48.5
"20",5,-47.5
"20",6,-46.5
"20",7,-45.5
"20",8,-44.5
"20",9,-43.5
"20",10,-42.5
"20",11,-41.5
"20",12,-40.5
"20",13,-39.5
"20",14,-38.5
"20",14,-37.5
"20",14,-36.5
"20",14,-35.5
"20",14,-34.5
"20",14,-33.5
"20",14,-32.5
"20",14,-31.5
"20",14,-30.5
"20",14,-29.5
"20",14,-28.5
"20",13,-27.5
"20",12,-26.5
"20",11,-25.5
"20",10,-24.5
"20",9,-23.5
"20",8,-22.5
"20",7,-21.5
"20",6,-20.5
"20",5,-19.5
"20",4,-18.5
"20",3,-17.5
"20",2,-16.5
"20",1,-15.5
"20",0,-14.5
"20",-1,-13.5
"20",-2,-12.5
"20",-3,-11.5
"20",-4,-10.5
"20",-5,-9.5
"20",-6,-8.5
"20",-7,-7.5
"20",-8,-6.5
"20",-9,-5.5
"20",-10,-4.5
"20",-11,-3.5
"20",-12,-2.5
"20",-13,-1.5
"20",-14,-0.5
"20",-15,0.5
"20",-16,1.5
"20",-17,2.5
"20",-17,3.5
"20",-17,4.5
"20",-17,5.5
"20",-17,6.5
"20",-17,7.5
"20",-17,8.5
"20",-17,9.5
"20",-17,10.5
"20",-17,11.5
"20",-17,12.5
"20",-18,13.5
"20",-18,14.5
"20",-18,15.5
"20",-18,16.5
"20",-18,17.5
"20",-18,18.5
"20",-18,19.5
"20",-18,20.5
"20",-18,21.5
"20",-18,22.5
"20",-18,23.5
"20",-18,24.5
"20",-18,25.5
"20",-18,26.5
"20",-18,27.5
"20",-18,28.5
"20",-18,29.5
"20",-18,30.5
"20",-18,31.5
"20",-18,32.5
"20",-18,33.5
"20",-18,34.5
"20",-18,35.5
"20",-18,36.5
"20",-18,37.5
"20",-18,38.5
"20",-18,39.5
"20",-18,40.5
"20",-18,41.5
"20",-19,42.5
"20",-20,43.5
"20",-20,44.5
"20",-20,45.5
"20",-19,46.5
"20",-18,47.5
"20",-17,48.5
"20",-16,49.5
"20",-15,50.5
"20",-14,51.5
"20",-13,52.5
"20",-12,53.5
"20",-11,54.5
"20",-10,55.5
"20",-9,56.5
"20",-8,57.5
"20",-7,58.5
"20",-6,59.5
"20",-5,59.5
"20",-4,59.5
"20",-3,59.5
"20",-2,58.5
"20",-1,57.5
"20",-1,56.5
"20",0,55.5
"20",0,54.5
"21",0,-73.5
"21",-1,-72.5
"21",-2,-71.5
"21",-3,-71.5
"21",-4,-70.5
"21",-5,-69.5
"21",-6,-68.5
"21",-7,-67.5
"21",-8,-66.5
"21",-9,-65.5
"21",-10,-64.5
"21",-11,-63.5
"21",-10,-62.5
"21",-9,-61.5
"21",-8,-60.5
"21",-7,-59.5
"21",-6,-58.5
"21",-5,-57.5
"21",-4,-56.5
"21",-3,-55.5
"21",-2,-54.5
"21",-1,-53.5
"21",0,-52.5
"21",1,-51.5
"21",2,-50.5
"21",3,-49.5
"21",4,-48.5
"21",5,-47.5
"21",6,-46.5
"21",7,-45.5
"21",8,-44.5
"21",9,-43.5
"21",10,-42.5
"21",11,-41.5
"21",12,-40.5
"21",13,-39.5
"21",13,-38.5
"21",13,-37.5
"21",13,-36.5
"21",13,-35.5
"21",13,-34.5
"21",13,-33.5
"21",13,-32.5
"21",13,-31.5
"21",13,-30.5
"21",13,-29.5
"21",13,-28.5
"21",12,-27.5
"21",11,-26.5
"21",10,-25.5
"21",9,-24.5
"21",8,-23.5
"21",7,-22.5
"21",6,-21.5
"21",5,-20.5
"21",4,-19.5
"21",3,-18.5
"21",2,-17.5
"21",1,-16.5
"21",0,-15.5
"21",-1,-14.5
"21",-2,-13.5
"21",-3,-12.5
"21",-4,-11.5
"21",-5,-10.5
"21",-6,-9.5
"21",-7,-8.5
"21",-8,-7.5
"21",-9,-6.5
"21",-10,-5.5
"21",-11,-4.5
"21",-12,-3.5
"21",-13,-2.5
"21",-14,-1.5
"21",-15,-0.5
"21",-16,0.5
"21",-17,1.5
"21",-17,2.5
"21",-17,3.5
"21",-17,4.5
"21",-17,5.5
"21",-17,6.5
"21",-17,7.5
"21",-17,8.5
"21",-17,9.5
"21",-17,10.5
"21",-17,11.5
"21",-17,12.5
"21",-18,13.5
"21",-18,14.5
"21",-18,15.5
"21",-18,16.5
"21",-18,17.5
"21",-18,18.5
"21",-18,19.5
"21",-18,20.5
"21",-18,21.5
"21",-18,22.5
"21",-18,23.5
"21",-18,24.5
"21",-18,25.5
"21",-18,26.5
"21",-18,27.5
"21",-18,28.5
"21",-18,29.5
"21",-18,30.5
"21",-18,31.5
"21",-18,32.5
"21",-18,33.5
"21",-18,34.5
"21",-18,35.5
"21",-18,36.5
"21",-18,37.5
"21",-18,38.5
"21",-18,39.5
"21",-18,40.5
"21",-18,41.5
"21",-19,42.5
"21",-19,43.5
"21",-19,44.5
"21",-19,45.5
"21",-19,46.5
"21",-18,47.5
"21",-17,48.5
"21",-16,49.5
"21",-15,50.5
"21",-14,51.5
"21",-13,52.5
"21",-12,53.5
"21",-11,54.5
"21",-10,55.5
"21",-9,56.5
"21",-8,57.5
"21",-7,58.5
"21",-6,59.5
"21",-5,59.5
"21",-4,59.5
"21",-3,59.5
"21",-2,58.5
"21",-1,57.5
"21",0,56.5
"21",0,55.5
"21",0,54.5
"22",0,-73.5
"22",-1,-72.5
"22",-2,-71.5
"22",-3,-70.5
"22",-4,-69.5
"22",-5,-68.5
"22",-6,-67.5
"22",-7,-66.5
"22",-8,-65.5
"22",-9,-64.5
"22",-9,-63.5
"22",-8,-62.5
"22",-7,-61.5
"22",-6,-60.5
"22",-5,-59.5
"22",-4,-58.5
"22",-3,-57.5
"22",-2,-56.5
"22",-1,-55.5
"22",0,-54.5
"22",1,-53.5
"22",2,-52.5
"22",3,-51.5
"22",4,-50.5
"22",5,-49.5
"22",6,-48.5
"22",7,-47.5
"22",8,-46.5
"22",9,-45.5
"22",10,-44.5
"22",11,-43.5
"22",12,-42.5
"22",13,-41.5
"22",13,-40.5
"22",13,-39.5
"22",13,-38.5
"22",13,-37.5
"22",13,-36.5
"22",13,-35.5
"22",13,-34.5
"22",13,-33.5
"22",13,-32.5
"22",13,-31.5
"22",13,-30.5
"22",13,-29.5
"22",13,-28.5
"22",12,-27.5
"22",11,-26.5
"22",10,-25.5
"22",9,-24.5
"22",8,-23.5
"22",7,-22.5
"22",6,-21.5
"22",5,-20.5
"22",4,-19.5
"22",3,-18.5
"22",2,-17.5
"22",1,-16.5
"22",0,-15.5
"22",-1,-14.5
"22",-2,-13.5
"22",-3,-12.5
"22",-4,-11.5
"22",-5,-10.5
"22",-6,-9.5
"22",-7,-8.5
"22",-8,-7.5
"22",-9,-6.5
"22",-10,-5.5
"22",-11,-4.5
"22",-12,-3.5
"22",-13,-2.5
"22",-14,-1.5
"22",-15,-0.5
"22",-16,0.5
"22",-16,1.5
"22",-16,2.5
"22",-16,3.5
"22",-16,4.5
"22",-16,5.5
"22",-16,6.5
"22",-16,7.5
"22",-16,8.5
"22",-16,9.5
"22",-16,10.5
"22",-17,11.5
"22",-17,12.5
"22",-18,13.5
"22",-18,14.5
"22",-19,15.5
"22",-20,16.5
"22",-21,17.5
"22",-22,18.5
"22",-23,19.5
"22",-24,20.5
"22",-25,21.5
"22",-26,22.5
"22",-27,23.5
"22",-28,24.5
"22",-28,25.5
"22",-28,26.5
"22",-28,27.5
"22",-28,28.5
"22",-28,29.5
"22",-28,30.5
"22",-28,31.5
"22",-28,32.5
"22",-28,33.5
"22",-28,34.5
"22",-28,35.5
"22",-28,36.5
"22",-28,37.5
"22",-27,38.5
"22",-26,39.5
"22",-25,40.5
"22",-24,41.5
"22",-23,42.5
"22",-22,43.5
"22",-21,44.5
"22",-20,45.5
"22",-19,46.5
"22",-18,47.5
"22",-17,48.5
"22",-16,49.5
"22",-15,50.5
"22",-14,51.5
"22",-13,52.5
"22",-12,53.5
"22",-11,54.5
"22",-10,55.5
"22",-9,56.5
"22",-8,57.5
"22",-7,58.5
"22",-6,59.5
"22",-5,59.5
"22",-4,59.5
"22",-3,59.5
"22",-2,58.5
"22",-1,57.5
"22",0,56.5
"22",0,55.5
"22",0,54.5
"23",0,-73.5
"23",-1,-72.5
"23",-2,-71.5
"23",-3,-71.5
"23",-4,-70.5
"23",-5,-70.5
"23",-6,-70.5
"23",-7,-70.5
"23",-8,-70.5
"23",-9,-70.5
"23",-10,-70.5
"23",-11,-70.5
"23",-12,-70.5
"23",-13,-70.5
"23",-14,-70.5
"23",-15,-70.5
"23",-16,-70.5
"23",-17,-70.5
"23",-18,-70.5
"23",-19,-69.5
"23",-19,-68.5
"23",-19,-67.5
"23",-18,-66.5
"23",-17,-65.5
"23",-16,-64.5
"23",-15,-63.5
"23",-14,-62.5
"23",-13,-61.5
"23",-12,-60.5
"23",-11,-59.5
"23",-10,-58.5
"23",-9,-57.5
"23",-8,-56.5
"23",-7,-55.5
"23",-6,-54.5
"23",-5,-53.5
"23",-4,-52.5
"23",-3,-51.5
"23",-2,-50.5
"23",-1,-49.5
"23",0,-48.5
"23",1,-47.5
"23",2,-46.5
"23",3,-45.5
"23",4,-44.5
"23",5,-43.5
"23",6,-42.5
"23",7,-41.5
"23",8,-40.5
"23",9,-39.5
"23",10,-38.5
"23",11,-37.5
"23",12,-36.5
"23",13,-35.5
"23",14,-34.5
"23",14,-33.5
"23",14,-32.5
"23",14,-31.5
"23",14,-30.5
"23",14,-29.5
"23",14,-28.5
"23",13,-27.5
"23",12,-26.5
"23",11,-25.5
"23",10,-24.5
"23",9,-23.5
"23",8,-22.5
"23",7,-21.5
"23",6,-20.5
"23",5,-19.5
"23",4,-18.5
"23",3,-17.5
"23",2,-16.5
"23",1,-15.5
"23",0,-14.5
"23",-1,-13.5
"23",-2,-12.5
"23",-3,-11.5
"23",-4,-10.5
"23",-5,-9.5
"23",-6,-8.5
"23",-7,-7.5
"23",-8,-6.5
"23",-9,-5.5
"23",-10,-4.5
"23",-11,-3.5
"23",-12,-2.5
"23",-13,-1.5
"23",-14,-0.5
"23",-15,0.5
"23",-16,1.5
"23",-17,2.5
"23",-17,3.5
"23",-17,4.5
"23",-17,5.5
"23",-17,6.5
"23",-17,7.5
"23",-17,8.5
"23",-17,9.5
"23",-17,10.5
"23",-17,11.5
"23",-18,12.5
"23",-18,13.5
"23",-18,14.5
"23",-18,15.5
"23",-18,16.5
"23",-18,17.5
"23",-18,18.5
"23",-18,19.5
"23",-18,20.5
"23",-18,21.5
"23",-18,22.5
"23",-18,23.5
"23",-18,24.5
"23",-18,25.5
"23",-17,26.5
"23",-17,27.5
"23",-17,28.5
"23",-17,29.5
"23",-17,30.5
"23",-17,31.5
"23",-17,32.5
"23",-17,33.5
"23",-17,34.5
"23",-17,35.5
"23",-17,36.5
"23",-17,37.5
"23",-17,38.5
"23",-17,39.5
"23",-17,40.5
"23",-18,41.5
"23",-19,42.5
"23",-20,43.5
"23",-21,44.5
"23",-20,45.5
"23",-19,46.5
"23",-18,47.5
"23",-17,48.5
"23",-16,49.5
"23",-15,50.5
"23",-14,51.5
"23",-13,52.5
"23",-12,53.5
"23",-11,54.5
"23",-10,55.5
"23",-9,56.5
"23",-8,57.5
"23",-7,58.5
"23",-6,59.5
"23",-5,59.5
"23",-4,59.5
"23",-3,59.5
"23",-2,58.5
"23",-1,57.5
"23",-1,56.5
"23",0,55.5
"23",0,54.5
"24",0,-73.5
"24",-1,-72.5
"24",-2,-71.5
"24",-3,-71.5
"24",-4,-70.5
"24",-5,-70.5
"24",-6,-70.5
"24",-7,-70.5
"24",-8,-70.5
"24",-9,-70.5
"24",-10,-70.5
"24",-11,-70.5
"24",-12,-70.5
"24",-13,-70.5
"24",-14,-70.5
"24",-15,-69.5
"24",-16,-68.5
"24",-16,-67.5
"24",-16,-66.5
"24",-15,-65.5
"24",-14,-64.5
"24",-13,-63.5
"24",-12,-62.5
"24",-11,-61.5
"24",-10,-60.5
"24",-9,-59.5
"24",-8,-58.5
"24",-7,-57.5
"24",-6,-56.5
"24",-5,-55.5
"24",-4,-54.5
"24",-3,-53.5
"24",-2,-52.5
"24",-1,-51.5
"24",0,-50.5
"24",1,-49.5
"24",2,-48.5
"24",3,-47.5
"24",4,-46.5
"24",5,-45.5
"24",6,-44.5
"24",7,-43.5
"24",8,-42.5
"24",9,-41.5
"24",10,-40.5
"24",11,-39.5
"24",12,-38.5
"24",13,-37.5
"24",14,-36.5
"24",15,-35.5
"24",15,-34.5
"24",15,-33.5
"24",15,-32.5
"24",15,-31.5
"24",15,-30.5
"24",15,-29.5
"24",14,-28.5
"24",13,-27.5
"24",12,-26.5
"24",11,-25.5
"24",10,-24.5
"24",9,-23.5
"24",8,-22.5
"24",7,-21.5
"24",6,-20.5
"24",5,-19.5
"24",4,-18.5
"24",3,-17.5
"24",2,-16.5
"24",1,-15.5
"24",0,-14.5
"24",-1,-13.5
"24",-2,-12.5
"24",-3,-11.5
"24",-4,-10.5
"24",-5,-9.5
"24",-6,-8.5
"24",-7,-7.5
"24",-8,-6.5
"24",-9,-5.5
"24",-10,-4.5
"24",-11,-3.5
"24",-12,-2.5
"24",-13,-1.5
"24",-14,-0.5
"24",-15,0.5
"24",-16,1.5
"24",-17,2.5
"24",-17,3.5
"24",-17,4.5
"24",-17,5.5
"24",-17,6.5
"24",-17,7.5
"24",-17,8.5
"24",-17,9.5
"24",-17,10.5
"24",-17,11.5
"24",-17,12.5
"24",-18,13.5
"24",-18,14.5
"24",-18,15.5
"24",-18,16.5
"24",-18,17.5
"24",-18,18.5
"24",-18,19.5
"24",-18,20.5
"24",-18,21.5
"24",-18,22.5
"24",-18,23.5
"24",-18,24.5
"24",-18,25.5
"24",-17,26.5
"24",-17,27.5
"24",-17,28.5
"24",-17,29.5
"24",-17,30.5
"24",-17,31.5
"24",-17,32.5
"24",-17,33.5
"24",-17,34.5
"24",-17,35.5
"24",-17,36.5
"24",-17,37.5
"24",-17,38.5
"24",-17,39.5
"24",-17,40.5
"24",-18,41.5
"24",-19,42.5
"24",-20,43.5
"24",-20,44.5
"24",-20,45.5
"24",-19,46.5
"24",-18,47.5
"24",-17,48.5
"24",-16,49.5
"24",-15,50.5
"24",-14,51.5
"24",-13,52.5
"24",-12,53.5
"24",-11,54.5
"24",-10,55.5
"24",-9,56.5
"24",-8,57.5
"24",-7,58.5
"24",-6,59.5
"24",-5,59.5
"24",-4,59.5
"24",-3,59.5
"24",-2,58.5
"24",-1,57.5
"24",-1,56.5
"24",0,55.5
"24",0,54.5
"25",0,-73.5
"25",-1,-72.5
"25",-2,-71.5
"25",-3,-71.5
"25",-4,-70.5
"25",-5,-70.5
"25",-6,-70.5
"25",-7,-69.5
"25",-8,-68.5
"25",-9,-67.5
"25",-10,-66.5
"25",-11,-65.5
"25",-12,-64.5
"25",-11,-63.5
"25",-10,-62.5
"25",-9,-61.5
"25",-8,-60.5
"25",-7,-59.5
"25",-6,-58.5
"25",-5,-57.5
"25",-4,-56.5
"25",-3,-55.5
"25",-2,-54.5
"25",-1,-53.5
"25",0,-52.5
"25",1,-51.5
"25",2,-50.5
"25",3,-49.5
"25",4,-48.5
"25",5,-47.5
"25",6,-46.5
"25",7,-45.5
"25",8,-44.5
"25",9,-43.5
"25",10,-42.5
"25",11,-41.5
"25",12,-40.5
"25",13,-39.5
"25",14,-38.5
"25",15,-37.5
"25",15,-36.5
"25",15,-35.5
"25",15,-34.5
"25",15,-33.5
"25",15,-32.5
"25",15,-31.5
"25",15,-30.5
"25",15,-29.5
"25",14,-28.5
"25",13,-27.5
"25",12,-26.5
"25",11,-25.5
"25",10,-24.5
"25",9,-23.5
"25",8,-22.5
"25",7,-21.5
"25",6,-20.5
"25",5,-19.5
"25",4,-18.5
"25",3,-17.5
"25",2,-16.5
"25",1,-15.5
"25",0,-14.5
"25",-1,-13.5
"25",-2,-12.5
"25",-3,-11.5
"25",-4,-10.5
"25",-5,-9.5
"25",-6,-8.5
"25",-7,-7.5
"25",-8,-6.5
"25",-9,-5.5
"25",-10,-4.5
"25",-11,-3.5
"25",-12,-2.5
"25",-13,-1.5
"25",-14,-0.5
"25",-15,0.5
"25",-16,1.5
"25",-17,2.5
"25",-17,3.5
"25",-17,4.5
"25",-17,5.5
"25",-17,6.5
"25",-17,7.5
"25",-17,8.5
"25",-17,9.5
"25",-17,10.5
"25",-17,11.5
"25",-17,12.5
"25",-18,13.5
"25",-18,14.5
"25",-18,15.5
"25",-18,16.5
"25",-18,17.5
"25",-18,18.5
"25",-18,19.5
"25",-18,20.5
"25",-18,21.5
"25",-18,22.5
"25",-18,23.5
"25",-18,24.5
"25",-18,25.5
"25",-17,26.5
"25",-17,27.5
"25",-17,28.5
"25",-17,29.5
"25",-17,30.5
"25",-17,31.5
"25",-17,32.5
"25",-17,33.5
"25",-17,34.5
"25",-17,35.5
"25",-17,36.5
"25",-17,37.5
"25",-17,38.5
"25",-17,39.5
"25",-17,40.5
"25",-18,41.5
"25",-19,42.5
"25",-20,43.5
"25",-20,44.5
"25",-20,45.5
"25",-19,46.5
"25",-18,47.5
"25",-17,48.5
"25",-16,49.5
"25",-15,50.5
"25",-14,51.5
"25",-13,52.5
"25",-12,53.5
"25",-11,54.5
"25",-10,55.5
"25",-9,56.5
"25",-8,57.5
"25",-7,58.5
"25",-6,59.5
"25",-5,59.5
"25",-4,59.5
"25",-3,59.5
"25",-2,58.5
"25",-1,57.5
"25",-1,56.5
"25",0,55.5
"25",0,54.5
"26",0,-73.5
"26",-1,-72.5
"26",-2,-71.5
"26",-3,-71.5
"26",-4,-70.5
"26",-5,-69.5
"26",-6,-68.5
"26",-7,-67.5
"26",-8,-66.5
"26",-9,-65.5
"26",-10,-64.5
"26",-11,-63.5
"26",-10,-62.5
"26",-9,-61.5
"26",-8,-60.5
"26",-7,-59.5
"26",-6,-58.5
"26",-5,-57.5
"26",-4,-56.5
"26",-3,-55.5
"26",-2,-54.5
"26",-1,-53.5
"26",0,-52.5
"26",1,-51.5
"26",2,-50.5
"26",3,-49.5
"26",4,-48.5
"26",5,-47.5
"26",6,-46.5
"26",7,-45.5
"26",8,-44.5
"26",9,-43.5
"26",10,-42.5
"26",11,-41.5
"26",12,-40.5
"26",13,-39.5
"26",14,-38.5
"26",14,-37.5
"26",14,-36.5
"26",14,-35.5
"26",14,-34.5
"26",14,-33.5
"26",14,-32.5
"26",14,-31.5
"26",14,-30.5
"26",14,-29.5
"26",14,-28.5
"26",13,-27.5
"26",12,-26.5
"26",11,-25.5
"26",10,-24.5
"26",9,-23.5
"26",8,-22.5
"26",7,-21.5
"26",6,-20.5
"26",5,-19.5
"26",4,-18.5
"26",3,-17.5
"26",2,-16.5
"26",1,-15.5
"26",0,-14.5
"26",-1,-13.5
"26",-2,-12.5
"26",-3,-11.5
"26",-4,-10.5
"26",-5,-9.5
"26",-6,-8.5
"26",-7,-7.5
"26",-8,-6.5
"26",-9,-5.5
"26",-10,-4.5
"26",-11,-3.5
"26",-12,-2.5
"26",-13,-1.5
"26",-14,-0.5
"26",-15,0.5
"26",-16,1.5
"26",-17,2.5
"26",-17,3.5
"26",-17,4.5
"26",-17,5.5
"26",-17,6.5
"26",-17,7.5
"26",-17,8.5
"26",-17,9.5
"26",-17,10.5
"26",-17,11.5
"26",-17,12.5
"26",-18,13.5
"26",-18,14.5
"26",-18,15.5
"26",-18,16.5
"26",-18,17.5
"26",-18,18.5
"26",-18,19.5
"26",-18,20.5
"26",-18,21.5
"26",-18,22.5
"26",-18,23.5
"26",-18,24.5
"26",-18,25.5
"26",-18,26.5
"26",-18,27.5
"26",-18,28.5
"26",-18,29.5
"26",-18,30.5
"26",-18,31.5
"26",-18,32.5
"26",-18,33.5
"26",-18,34.5
"26",-18,35.5
"26",-18,36.5
"26",-18,37.5
"26",-18,38.5
"26",-18,39.5
"26",-18,40.5
"26",-18,41.5
"26",-19,42.5
"26",-19,43.5
"26",-19,44.5
"26",-19,45.5
"26",-19,46.5
"26",-18,47.5
"26",-17,48.5
"26",-16,49.5
"26",-15,50.5
"26",-14,51.5
"26",-13,52.5
"26",-12,53.5
"26",-11,54.5
"26",-10,55.5
"26",-9,56.5
"26",-8,57.5
"26",-7,58.5
"26",-6,59.5
"26",-5,59.5
"26",-4,59.5
"26",-3,59.5
"26",-2,58.5
"26",-1,57.5
"26",0,56.5
"26",0,55.5
"26",0,54.5
"27",0,-73.5
"27",-1,-72.5
"27",-2,-71.5
"27",-3,-71.5
"27",-4,-70.5
"27",-5,-69.5
"27",-6,-68.5
"27",-7,-67.5
"27",-8,-66.5
"27",-9,-65.5
"27",-10,-64.5
"27",-10,-63.5
"27",-9,-62.5
"27",-8,-61.5
"27",-7,-60.5
"27",-6,-59.5
"27",-5,-58.5
"27",-4,-57.5
"27",-3,-56.5
"27",-2,-55.5
"27",-1,-54.5
"27",0,-53.5
"27",1,-52.5
"27",2,-51.5
"27",3,-50.5
"27",4,-49.5
"27",5,-48.5
"27",6,-47.5
"27",7,-46.5
"27",8,-45.5
"27",9,-44.5
"27",10,-43.5
"27",11,-42.5
"27",12,-41.5
"27",13,-40.5
"27",14,-39.5
"27",14,-38.5
"27",14,-37.5
"27",14,-36.5
"27",14,-35.5
"27",14,-34.5
"27",14,-33.5
"27",14,-32.5
"27",14,-31.5
"27",14,-30.5
"27",14,-29.5
"27",14,-28.5
"27",13,-27.5
"27",12,-26.5
"27",11,-25.5
"27",10,-24.5
"27",9,-23.5
"27",8,-22.5
"27",7,-21.5
"27",6,-20.5
"27",5,-19.5
"27",4,-18.5
"27",3,-17.5
"27",2,-16.5
"27",1,-15.5
"27",0,-14.5
"27",-1,-13.5
"27",-2,-12.5
"27",-3,-11.5
"27",-4,-10.5
"27",-5,-9.5
"27",-6,-8.5
"27",-7,-7.5
"27",-8,-6.5
"27",-9,-5.5
"27",-10,-4.5
"27",-11,-3.5
"27",-12,-2.5
"27",-13,-1.5
"27",-14,-0.5
"27",-15,0.5
"27",-16,1.5
"27",-16,2.5
"27",-16,3.5
"27",-16,4.5
"27",-16,5.5
"27",-16,6.5
"27",-16,7.5
"27",-16,8.5
"27",-16,9.5
"27",-16,10.5
"27",-17,11.5
"27",-17,12.5
"27",-18,13.5
"27",-18,14.5
"27",-18,15.5
"27",-18,16.5
"27",-18,17.5
"27",-18,18.5
"27",-18,19.5
"27",-18,20.5
"27",-19,21.5
"27",-20,22.5
"27",-21,23.5
"27",-22,24.5
"27",-23,25.5
"27",-24,26.5
"27",-25,27.5
"27",-25,28.5
"27",-25,29.5
"27",-25,30.5
"27",-25,31.5
"27",-25,32.5
"27",-25,33.5
"27",-25,34.5
"27",-25,35.5
"27",-25,36.5
"27",-25,37.5
"27",-25,38.5
"27",-25,39.5
"27",-25,40.5
"27",-24,41.5
"27",-23,42.5
"27",-22,43.5
"27",-21,44.5
"27",-20,45.5
"27",-19,46.5
"27",-18,47.5
"27",-17,48.5
"27",-16,49.5
"27",-15,50.5
"27",-14,51.5
"27",-13,52.5
"27",-12,53.5
"27",-11,54.5
"27",-10,55.5
"27",-9,56.5
"27",-8,57.5
"27",-7,58.5
"27",-6,59.5
"27",-5,59.5
"27",-4,59.5
"27",-3,59.5
"27",-2,58.5
"27",-1,57.5
"27",0,56.5
"27",0,55.5
"27",0,54.5
"28",0,-73.5
"28",-1,-72.5
"28",-2,-71.5
"28",-3,-70.5
"28",-4,-69.5
"28",-5,-68.5
"28",-6,-67.5
"28",-7,-66.5
"28",-8,-65.5
"28",-9,-64.5
"28",-9,-63.5
"28",-8,-62.5
"28",-7,-61.5
"28",-6,-60.5
"28",-5,-59.5
"28",-4,-58.5
"28",-3,-57.5
"28",-2,-56.5
"28",-1,-55.5
"28",0,-54.5
"28",1,-53.5
"28",2,-52.5
"28",3,-51.5
"28",4,-50.5
"28",5,-49.5
"28",6,-48.5
"28",7,-47.5
"28",8,-46.5
"28",9,-45.5
"28",10,-44.5
"28",11,-43.5
"28",12,-42.5
"28",13,-41.5
"28",14,-40.5
"28",14,-39.5
"28",14,-38.5
"28",14,-37.5
"28",14,-36.5
"28",14,-35.5
"28",14,-34.5
"28",14,-33.5
"28",14,-32.5
"28",14,-31.5
"28",14,-30.5
"28",14,-29.5
"28",13,-28.5
"28",12,-27.5
"28",11,-26.5
"28",10,-25.5
"28",9,-24.5
"28",8,-23.5
"28",7,-22.5
"28",6,-21.5
"28",5,-20.5
"28",4,-19.5
"28",3,-18.5
"28",2,-17.5
"28",1,-16.5
"28",0,-15.5
"28",-1,-14.5
"28",-2,-13.5
"28",-3,-12.5
"28",-4,-11.5
"28",-5,-10.5
"28",-6,-9.5
"28",-7,-8.5
"28",-8,-7.5
"28",-9,-6.5
"28",-10,-5.5
"28",-11,-4.5
"28",-12,-3.5
"28",-13,-2.5
"28",-14,-1.5
"28",-15,-0.5
"28",-16,0.5
"28",-16,1.5
"28",-16,2.5
"28",-16,3.5
"28",-16,4.5
"28",-16,5.5
"28",-16,6.5
"28",-16,7.5
"28",-16,8.5
"28",-16,9.5
"28",-16,10.5
"28",-17,11.5
"28",-17,12.5
"28",-18,13.5
"28",-19,14.5
"28",-20,15.5
"28",-21,16.5
"28",-22,17.5
"28",-23,18.5
"28",-24,19.5
"28",-25,20.5
"28",-26,21.5
"28",-27,22.5
"28",-28,23.5
"28",-29,24.5
"28",-30,25.5
"28",-31,26.5
"28",-31,27.5
"28",-31,28.5
"28",-31,29.5
"28",-31,30.5
"28",-31,31.5
"28",-31,32.5
"28",-31,33.5
"28",-31,34.5
"28",-30,35.5
"28",-29,36.5
"28",-28,37.5
"28",-27,38.5
"28",-26,39.5
"28",-25,40.5
"28",-24,41.5
"28",-23,42.5
"28",-22,43.5
"28",-21,44.5
"28",-20,45.5
"28",-19,46.5
"28",-18,47.5
"28",-17,48.5
"28",-16,49.5
"28",-15,50.5
"28",-14,51.5
"28",-13,52.5
"28",-12,53.5
"28",-11,54.5
"28",-10,55.5
"28",-9,56.5
"28",-8,57.5
"28",-7,58.5
"28",-6,59.5
"28",-5,59.5
"28",-4,59.5
"28",-3,59.5
"28",-2,58.5
"28",-1,57.5
"28",0,56.5
"28",0,55.5
"28",0,54.5
"29",0,-73.5
"29",-1,-72.5
"29",-2,-71.5
"29",-3,-71.5
"29",-4,-70.5
"29",-5,-70.5
"29",-6,-70.5
"29",-7,-70.5
"29",-8,-70.5
"29",-9,-70.5
"29",-10,-70.5
"29",-11,-70.5
"29",-12,-70.5
"29",-13,-70.5
"29",-14,-70.5
"29",-15,-70.5
"29",-16,-70.5
"29",-17,-70.5
"29",-18,-70.5
"29",-19,-69.5
"29",-19,-68.5
"29",-19,-67.5
"29",-18,-66.5
"29",-17,-65.5
"29",-16,-64.5
"29",-15,-63.5
"29",-14,-62.5
"29",-13,-61.5
"29",-12,-60.5
"29",-11,-59.5
"29",-10,-58.5
"29",-9,-57.5
"29",-8,-56.5
"29",-7,-55.5
"29",-6,-54.5
"29",-5,-53.5
"29",-4,-52.5
"29",-3,-51.5
"29",-2,-50.5
"29",-1,-49.5
"29",0,-48.5
"29",1,-47.5
"29",2,-46.5
"29",3,-45.5
"29",4,-44.5
"29",5,-43.5
"29",6,-42.5
"29",7,-41.5
"29",8,-40.5
"29",9,-39.5
"29",10,-38.5
"29",11,-37.5
"29",12,-36.5
