,lat,lon,speed,u10,v10,dir
11616,-57.5,-84.0,8.686733,8.201858,-2.5702755,107.3998
11617,-57.5,-83.0,8.736088,8.2487335,-2.5833273,107.38944
11618,-57.5,-82.0,8.709733,8.225372,-2.569945,107.35095
11619,-57.5,-81.0,8.651113,8.16643,-2.5810144,107.53923
11620,-57.5,-80.0,8.598713,8.086292,-2.6538713,108.16952
11621,-57.5,-79.0,8.653594,8.103774,-2.7653875,108.84204
11622,-57.5,-78.0,8.634107,8.065407,-2.8519573,109.47378
11623,-57.5,-77.0,8.634599,8.041428,-2.9771855,110.31611
11624,-57.5,-76.0,8.636871,8.018066,-3.103901,111.16209
11625,-57.5,-75.0,8.753629,8.103155,-3.2241733,111.69717
11626,-57.5,-74.0,8.860461,8.204178,-3.2719185,111.74267
11627,-57.5,-73.0,8.966018,8.320516,-3.279353,111.51082
11628,-57.5,-72.0,9.042579,8.411484,-3.2699363,111.24342
11629,-57.5,-71.0,9.019803,8.417053,-3.1828709,110.71388
11630,-57.5,-70.0,8.983872,8.4455185,-2.9808204,109.44033
11631,-57.5,-69.0,8.90736,8.451243,-2.720616,107.84435
11632,-57.5,-68.0,8.782915,8.396168,-2.4871757,106.50073
11633,-57.5,-67.0,8.480698,8.14245,-2.3003242,105.77552
11634,-57.5,-66.0,8.15252,7.850057,-2.144532,105.27962
11635,-57.5,-65.0,7.761865,7.4823213,-2.0055912,105.005066
11636,-57.5,-64.0,7.52093,7.261866,-1.8939098,104.617256
11637,-57.5,-63.0,7.4373794,7.1958065,-1.8080012,104.10404
11638,-57.5,-62.0,7.2857285,7.0595107,-1.6897115,103.46065
11639,-57.5,-61.0,7.1148434,6.9021754,-1.5770391,102.87026
11640,-57.5,-60.0,6.832632,6.6305118,-1.4684967,102.48804
11641,-57.5,-59.0,6.576784,6.3662744,-1.4699835,103.00182
11642,-57.5,-58.0,6.4507923,6.2270393,-1.4671749,103.25786
11643,-57.5,-57.0,6.440681,6.2160554,-1.4554449,103.178
11644,-57.5,-56.0,6.4764075,6.2623124,-1.4488367,103.02664
11645,-57.5,-55.0,6.566412,6.374784,-1.3472332,101.933174
11646,-57.5,-54.0,6.544283,6.3761754,-1.2403427,101.00813
11647,-57.5,-53.0,6.5302587,6.398144,-1.1136277,99.87369
11648,-57.5,-52.0,6.2483706,6.1023464,-1.1977189,101.10439
11649,-57.5,-51.0,6.1932597,6.04557,-1.2451339,101.637794
11650,-57.5,-50.0,6.309662,6.178617,-1.1894585,100.89682
11651,-57.5,-49.0,6.318184,6.1937776,-1.1309747,100.34812
11652,-57.5,-48.0,6.2064095,6.0693946,-1.2069707,101.247215
11653,-57.5,-47.0,6.2280636,6.092756,-1.2243177,101.36206
11654,-57.5,-46.0,6.2229085,6.103739,-1.1469998,100.64277
11655,-57.5,-45.0,6.206814,6.104822,-1.0518394,99.77588
11656,-57.5,-44.0,6.148859,6.0584106,-0.9893904,99.27502
11657,-57.5,-43.0,6.096161,6.0132356,-0.9467664,98.9476
11658,-57.5,-42.0,6.124746,6.050366,-0.90282077,98.486916
11659,-57.5,-41.0,6.190002,6.1275635,-0.82005113,97.6226
11660,-57.5,-40.0,6.1941338,6.1425705,-0.7329859,96.80486
11661,-57.5,-39.0,6.1709595,6.1206017,-0.7214213,96.722305
11662,-57.5,-38.0,6.119991,6.0698586,-0.71580416,96.72569
11663,-57.5,-37.0,6.191702,6.144272,-0.6852405,96.36362
11664,-57.5,-36.0,6.249317,6.2044525,-0.65071183,95.98719
11665,-57.5,-35.0,6.2946677,6.2595277,-0.55439496,95.06138
11666,-57.5,-34.0,6.2990456,6.2712855,-0.44618306,94.069565
11667,-57.5,-33.0,6.284672,6.259373,-0.38902068,93.556366
11668,-57.5,-32.0,6.3004584,6.2791753,-0.31517228,92.87345
11669,-57.5,-31.0,6.2617154,6.244057,-0.26081848,92.39189
11670,-57.5,-30.0,6.120861,6.1054406,-0.22711587,92.130356
11671,-57.5,-29.0,6.0671577,6.0537696,-0.19903032,91.88304
11672,-57.5,-28.0,6.029119,6.0171037,-0.15475424,91.47327
11673,-57.5,-27.0,5.9785943,5.968062,-0.10585245,91.01612
11674,-57.5,-26.0,6.023237,6.010142,-0.09742681,90.9287
11675,-57.5,-25.0,6.07708,6.0604215,-0.124025345,91.172386
11676,-57.5,-24.0,6.247345,6.227349,-0.12931211,91.18959
11677,-57.5,-23.0,6.310992,6.286447,-0.15772808,91.43726
11678,-57.5,-22.0,6.270973,6.2324543,-0.24859309,92.28414
11679,-57.5,-21.0,6.264281,6.21389,-0.28873885,92.66043
11680,-57.5,-20.0,6.2184944,6.162527,-0.3159983,92.93541
11681,-57.5,-19.0,6.1603737,6.099407,-0.36209163,93.39738
11682,-57.5,-18.0,6.104759,6.036752,-0.3777865,93.58096
11683,-57.5,-17.0,6.076828,6.006893,-0.3767953,93.589294
11684,-57.5,-16.0,6.071839,6.005192,-0.3480489,93.31704
11685,-57.5,-15.0,6.0454755,5.9790463,-0.35416165,93.389885
11686,-57.5,-14.0,6.011625,5.949188,-0.3440839,93.310135
11687,-57.5,-13.0,5.9803467,5.927839,-0.37993422,93.66725
11688,-57.5,-12.0,5.992165,5.9508896,-0.38109073,93.66418
11689,-57.5,-11.0,6.0214143,5.986627,-0.40058532,93.82815
11690,-57.5,-10.0,6.055616,6.022364,-0.42024526,93.99168
11691,-57.5,-9.0,6.051927,6.0174127,-0.46452126,94.41426
11692,-57.5,-8.0,6.085142,6.0457244,-0.52019674,94.91783
11693,-57.5,-7.0,6.104868,6.0645986,-0.5421696,95.10861
11694,-57.5,-6.0,6.1061044,6.064289,-0.5819848,95.48184
11695,-57.5,-5.0,6.1297555,6.092756,-0.5776894,95.41635
11696,-57.5,-4.0,6.164903,6.1318955,-0.57372445,95.34526
11697,-57.5,-3.0,6.1979985,6.163765,-0.60263604,95.58411
11698,-57.5,-2.0,6.211676,6.1691794,-0.6730151,96.22595
11699,-57.5,-1.0,6.2139907,6.164539,-0.7209256,96.67028
11700,-57.5,0.0,6.2141347,6.1608257,-0.7348032,96.80155
11701,-57.5,1.0,6.214706,6.1561837,-0.7443853,96.89455
11702,-57.5,2.0,6.221091,6.15603,-0.75231546,96.967445
11703,-57.5,3.0,6.2143006,6.139786,-0.76701903,97.12084
11704,-57.5,4.0,6.2021966,6.118746,-0.7756099,97.224266
11705,-57.5,5.0,6.205256,6.108381,-0.82550293,97.69647
11706,-57.5,6.0,6.238798,6.128183,-0.9069511,98.41848
11707,-57.5,7.0,6.3075395,6.189446,-0.99798125,99.15949
11708,-57.5,8.0,6.3620987,6.236941,-1.0827335,99.848404
11709,-57.5,9.0,6.4091353,6.276081,-1.1567472,100.44301
11710,-57.5,10.0,6.479946,6.3317757,-1.2623158,101.27478
11711,-57.5,11.0,6.5408864,6.3761764,-1.3571457,102.015884
11712,-57.5,12.0,6.596367,6.4163995,-1.4319854,102.580864
11713,-57.5,13.0,6.6671605,6.4679165,-1.5207027,103.23078
11714,-57.5,14.0,6.744777,6.527942,-1.5983509,103.758064
11715,-57.5,15.0,6.8544374,6.621229,-1.6674083,104.13476
11716,-57.5,16.0,6.966973,6.718385,-1.7363005,104.49047
11717,-57.5,17.0,7.0713935,6.81523,-1.7582731,104.466385
11718,-57.5,18.0,7.1527743,6.8888702,-1.7711595,104.41871
11719,-57.5,19.0,7.208641,6.93915,-1.7804114,104.39024
11720,-57.5,20.0,7.238603,6.9640574,-1.7865239,104.3881
11721,-57.5,21.0,7.2567573,6.979219,-1.7766113,104.28174
11722,-57.5,22.0,7.29377,7.0134087,-1.7541428,104.04232
11723,-57.5,23.0,7.39546,7.1189175,-1.7207708,103.588776
11724,-57.5,24.0,7.424585,7.1705894,-1.6180106,102.715576
11725,-57.5,25.0,7.530229,7.2898674,-1.5390409,101.92126
11726,-57.5,26.0,7.6686974,7.4434905,-1.4382633,100.936165
11727,-57.5,27.0,8.01225,7.819116,-1.307583,99.49367
11728,-57.5,28.0,8.157955,7.9991927,-1.1800414,98.391754
11729,-57.5,29.0,8.094463,7.9592786,-1.0929763,97.81901
11730,-57.5,30.0,8.105605,7.970572,-1.1246964,98.03175
11731,-57.5,31.0,8.163315,8.027195,-1.1658337,98.2636
11732,-57.5,32.0,8.114311,7.9793906,-1.1841718,98.4413
11733,-57.5,33.0,8.088487,7.9595885,-1.1593904,98.2874
11734,-57.5,34.0,8.073295,7.9368463,-1.1849978,98.49172
11735,-57.5,35.0,7.9743705,7.8192697,-1.2297695,98.937935
11736,-57.5,36.0,7.9818287,7.800087,-1.2993225,99.457375
11737,-57.5,37.0,8.035493,7.8378353,-1.2986616,99.40794
11738,-57.5,38.0,8.037206,7.838918,-1.2368735,98.96656
11739,-57.5,39.0,7.857506,7.654509,-1.1476606,98.52699
11740,-57.5,40.0,7.6815834,7.465304,-1.079264,98.226295
11741,-57.5,41.0,7.6205564,7.3930564,-1.044405,98.04087
11742,-57.5,42.0,7.582199,7.3529873,-0.98939043,97.663475
11743,-57.5,43.0,7.577141,7.3498936,-0.91554195,97.100494
11744,-57.5,44.0,7.5610948,7.347109,-0.81872946,96.35856
11745,-57.5,45.0,7.535177,7.3180237,-0.74025506,95.77611
11746,-57.5,46.0,7.5371385,7.3073497,-0.71150875,95.561295
11747,-57.5,47.0,7.4851785,7.2651143,-0.6085835,94.78837
11748,-57.5,48.0,7.4178467,7.2089562,-0.42767966,93.39516
11749,-57.5,49.0,7.3371196,7.1334596,-0.25487104,92.04625
11750,-57.5,50.0,7.3065352,7.1066957,-0.15111975,91.21818
11751,-57.5,51.0,7.2370734,7.032747,-0.13492918,91.09914
11752,-57.5,52.0,7.211605,7.0223813,-0.06091555,90.497
11753,-57.5,53.0,7.1495156,6.9558578,0.055556774,89.54239
11754,-57.5,54.0,7.067369,6.866902,0.16360354,88.63519
11755,-57.5,55.0,7.0259376,6.805639,0.25579014,87.84755
11756,-57.5,56.0,7.0388007,6.808733,0.36135873,86.962
11757,-57.5,57.0,6.9514127,6.717457,0.4783267,85.92704
11758,-57.5,58.0,6.7914767,6.553004,0.57596517,84.97699
11759,-57.5,59.0,6.6853194,6.4496613,0.65410906,84.209
11760,-57.5,60.0,6.6778083,6.448114,0.7319226,83.5241
11761,-57.5,61.0,6.6950336,6.4844704,0.7765291,83.17123
11762,-57.5,62.0,6.6133804,6.423052,0.8084144,82.82639
11763,-57.5,63.0,6.581974,6.406653,0.8222919,82.68609
11764,-57.5,64.0,6.650763,6.4960723,0.83336097,82.68963
11765,-57.5,65.0,6.666261,6.5350585,0.79932785,83.02657
11766,-57.5,66.0,6.5366836,6.4318695,0.71540165,83.65321
11767,-57.5,67.0,6.3521485,6.2726784,0.60091186,84.52786
11768,-57.5,68.0,6.1744995,6.1202927,0.5055862,85.277626
11769,-57.5,69.0,6.031424,5.9968376,0.41835585,86.00935
11770,-57.5,70.0,6.0016084,5.978428,0.3709409,86.44955
11771,-57.5,71.0,5.9574146,5.943619,0.2974229,87.13527
11772,-57.5,72.0,5.8638687,5.8554363,0.2452168,87.601944
11773,-57.5,73.0,5.786165,5.781797,0.16409922,88.37427
11774,-57.5,74.0,5.774237,5.7720504,0.11420599,88.86649
11775,-57.5,75.0,5.821462,5.8183074,0.14757824,88.547035
11776,-57.5,76.0,5.770083,5.7660165,0.1650904,88.35998
11777,-57.5,77.0,5.8425293,5.837645,0.14063954,88.6199
11778,-57.5,78.0,5.903294,5.8961244,0.13039644,88.73308
11779,-57.5,79.0,5.8781834,5.865183,0.108258486,88.942566
11780,-57.5,80.0,5.8828163,5.8593044,0.08463359,89.17246
11781,-57.5,81.0,5.908052,5.8749294,0.027471265,89.732086
11782,-57.5,82.0,5.9739685,5.9306235,-0.050342124,90.48634
11783,-57.5,83.0,6.13868,6.0851746,-0.077106036,90.72596
11784,-57.5,84.0,6.2821445,6.2236366,-0.08404485,90.77368
11785,-57.5,85.0,6.3007817,6.24019,-0.058272164,90.53503
11786,-57.5,86.0,6.1771226,6.1124024,-0.076610364,90.71809
11787,-57.5,87.0,6.0128484,5.9377403,-0.1607018,91.5503
11788,-57.5,88.0,5.8488708,5.771122,-0.21604693,92.14391
11789,-57.5,89.0,5.7087417,5.6321964,-0.19407403,91.97352
11790,-57.5,90.0,5.5579243,5.486154,-0.16830146,91.75714
11791,-57.5,91.0,5.4108524,5.345217,-0.17226644,91.8459
11792,-57.5,92.0,5.320206,5.257499,-0.1545891,91.68421
11793,-57.5,93.0,5.2635455,5.1968546,-0.12699921,91.3999
11794,-57.5,94.0,5.1948676,5.122442,-0.13112938,91.46639
11795,-57.5,95.0,5.0184674,4.9436016,-0.12633829,91.46393
11796,-57.5,96.0,4.8211403,4.7440314,-0.17738791,92.141396
11797,-57.5,97.0,4.586828,4.50532,-0.25288847,93.2127
11798,-57.5,98.0,4.506525,4.4049163,-0.318972,94.141716
11799,-57.5,99.0,4.507864,4.385887,-0.35630932,94.64451
11800,-57.5,100.0,4.453978,4.324005,-0.43015775,95.68117
11801,-57.5,101.0,4.4988475,4.357577,-0.5692638,97.44284
11802,-57.5,102.0,4.690252,4.525896,-0.7359597,99.23607
11803,-57.5,103.0,4.9024086,4.7347484,-0.8407023,100.068504
11804,-57.5,104.0,5.0383363,4.873984,-0.9104205,100.58045
11805,-57.5,105.0,5.157519,4.9852176,-0.9971552,101.311165
11806,-57.5,106.0,5.2419214,5.0659738,-1.0576217,101.792244
11807,-57.5,107.0,5.3387394,5.172256,-1.059439,101.575836
11808,-57.5,108.0,5.409842,5.25425,-1.0368054,101.1626
11809,-57.5,109.0,5.530327,5.374147,-1.1012368,101.58038
11810,-57.5,110.0,5.602175,5.431389,-1.2129182,102.58853
11811,-57.5,111.0,5.769441,5.5761933,-1.3401293,103.51363
11812,-57.5,112.0,5.977463,5.760138,-1.4414021,104.04904
11813,-57.5,113.0,6.073691,5.835325,-1.5152506,104.55643
11814,-57.5,114.0,6.1741467,5.893803,-1.6330448,105.48689
11815,-57.5,115.0,6.2756295,5.943619,-1.7795852,106.66828
11816,-57.5,116.0,6.326506,5.971466,-1.8711109,107.397964
11817,-57.5,117.0,6.370437,5.990804,-2.019634,108.63011
11818,-57.5,118.0,6.5181985,6.0963135,-2.22598,110.05893
11819,-57.5,119.0,6.6252103,6.171345,-2.3675642,110.98872
11820,-57.5,120.0,6.639412,6.1382384,-2.5109656,112.24797
11821,-57.5,121.0,6.688261,6.135763,-2.6474283,113.33899
11822,-57.5,122.0,6.778885,6.2288957,-2.6689055,113.193756
11823,-57.5,123.0,6.9136376,6.36875,-2.6869133,112.874405
11824,-57.5,124.0,7.044228,6.4983935,-2.7047558,112.598015
11825,-57.5,125.0,7.141983,6.605604,-2.6892262,112.15187
11826,-57.5,126.0,7.1694207,6.660061,-2.6214905,111.485275
11827,-57.5,127.0,7.140394,6.653872,-2.547807,110.95214
11828,-57.5,128.0,7.1016483,6.6176715,-2.5149307,110.80842
11829,-57.5,129.0,7.136686,6.646137,-2.5149305,110.72688
11830,-57.5,130.0,7.1902156,6.7032237,-2.4972532,110.43263
11831,-57.5,131.0,7.259154,6.7853723,-2.4723065,110.01963
11832,-57.5,132.0,7.345249,6.8998547,-2.39978,109.17775
11833,-57.5,133.0,7.381639,6.9454923,-2.353852,108.7217
11834,-57.5,134.0,7.4046407,6.9649854,-2.3295662,108.493454
11835,-57.5,135.0,7.4256783,6.9798374,-2.335844,108.50312
11836,-57.5,136.0,7.4138064,6.953383,-2.3763201,108.867874
11837,-57.5,137.0,7.450407,6.9816937,-2.3949888,108.93393
11838,-57.5,138.0,7.563479,7.0830255,-2.4453776,109.04697
11839,-57.5,139.0,7.707643,7.206791,-2.5646584,109.58896
11840,-57.5,140.0,7.7807603,7.24655,-2.695504,110.403725
11841,-57.5,141.0,7.9054027,7.332257,-2.827341,111.08679
11842,-57.5,142.0,8.07457,7.4662323,-2.954717,111.59088
11843,-57.5,143.0,8.175994,7.530435,-3.0687113,112.17128
11844,-57.5,144.0,8.179748,7.4939246,-3.1645327,112.89335
11845,-57.5,145.0,8.259944,7.5414186,-3.2553976,113.348366
11846,-57.5,146.0,8.335409,7.595875,-3.3183422,113.59865
11847,-57.5,147.0,8.375503,7.61181,-3.372861,113.89856
11848,-57.5,148.0,8.439498,7.668432,-3.3926861,113.86567
11849,-57.5,149.0,8.541058,7.7971473,-3.352375,113.265236
11850,-57.5,150.0,8.788094,8.131466,-3.1756017,111.33226
11851,-57.5,151.0,8.936619,8.381934,-2.919032,109.20081
11852,-57.5,152.0,8.905701,8.396941,-2.7741435,108.28229
11853,-57.5,153.0,8.964908,8.484815,-2.7007906,107.65672
11854,-57.5,154.0,9.088563,8.640139,-2.603648,106.76983
11855,-57.5,155.0,9.079945,8.656846,-2.5162523,106.20736
11856,-57.5,156.0,8.989611,8.591407,-2.42357,105.75335
11857,-57.5,157.0,9.023883,8.652051,-2.3303921,105.07462
11858,-57.5,158.0,9.107662,8.762975,-2.238701,104.33098
11859,-57.5,159.0,9.15674,8.836615,-2.1660092,103.77265
11860,-57.5,160.0,8.938377,8.606722,-2.1853387,104.24693
11861,-57.5,161.0,8.842979,8.4869795,-2.252909,104.86657
11862,-57.5,162.0,8.831937,8.471973,-2.2555523,104.908424
11863,-57.5,163.0,9.016182,8.684074,-2.1481667,103.89425
11864,-57.5,164.0,9.490864,9.225699,-1.9236475,101.77797
11865,-57.5,165.0,9.709115,9.494577,-1.6670779,99.9586
11866,-57.5,166.0,9.85852,9.681308,-1.4318203,98.412796
11867,-57.5,167.0,10.033675,9.894956,-1.2583506,97.24745
11868,-57.5,168.0,10.123769,10.010831,-1.0073981,95.746376
11869,-57.5,169.0,9.951984,9.847615,-0.84747577,94.9187
11870,-57.5,170.0,9.791857,9.688889,-0.7769315,94.58462
11871,-57.5,171.0,9.788449,9.688579,-0.7374466,94.35268
11872,-57.5,172.0,9.755889,9.660577,-0.79923487,94.7294
11873,-57.5,173.0,9.5672655,9.468123,-0.9609744,95.79543
11874,-57.5,174.0,9.478824,9.3590555,-1.1750854,97.15638
11875,-57.5,175.0,9.393093,9.263757,-1.2770191,97.848816
11876,-57.5,176.0,9.170479,9.032781,-1.3224517,98.32926
11877,-57.5,177.0,8.990207,8.836925,-1.3731709,98.83256
11878,-57.5,178.0,8.905311,8.736056,-1.446689,99.40283
11879,-57.5,179.0,8.97902,8.810161,-1.4802264,99.53739
11160,-58.5,-180.0,8.668966,8.509722,-1.4195948,99.47089
11161,-58.5,-179.0,8.59151,8.435772,-1.3896918,99.35477
11162,-58.5,-178.0,8.5203905,8.376056,-1.3287297,99.01396
11163,-58.5,-177.0,8.545241,8.422467,-1.213579,98.19922
11164,-58.5,-176.0,8.546603,8.445674,-1.0875245,97.33743
11165,-58.5,-175.0,8.443906,8.35316,-1.0285448,97.01963
11166,-58.5,-174.0,8.373298,8.276734,-1.0576218,97.28194
11167,-58.5,-173.0,8.467038,8.361359,-1.0781077,97.34714
11168,-58.5,-172.0,8.582446,8.480792,-1.0369707,96.971115
11169,-58.5,-171.0,8.565743,8.462846,-1.0197889,96.87112
11170,-58.5,-170.0,8.485009,8.3731165,-1.0313535,97.022
11171,-58.5,-169.0,8.383701,8.255385,-1.0954546,97.55875
11172,-58.5,-168.0,8.300382,8.155136,-1.1704594,98.16756
11173,-58.5,-167.0,8.261436,8.106559,-1.2216743,98.5701
11174,-58.5,-166.0,8.215728,8.039726,-1.3079134,99.240005
11175,-58.5,-165.0,8.11992,7.948294,-1.3090699,99.352554
11176,-58.5,-164.0,8.097703,7.944427,-1.2464556,98.91683
11177,-58.5,-163.0,8.04549,7.908226,-1.1841719,98.51615
11178,-58.5,-162.0,7.931764,7.7990036,-1.165338,98.49834
11179,-58.5,-161.0,7.8575587,7.728148,-1.1509647,98.47089
11180,-58.5,-160.0,7.80955,7.672609,-1.1800417,98.74354
11181,-58.5,-159.0,7.697493,7.551165,-1.2036666,99.05683
11182,-58.5,-158.0,7.579104,7.4117756,-1.2606636,99.653015
11183,-58.5,-157.0,7.5360694,7.355308,-1.2874274,99.92812
11184,-58.5,-156.0,7.5204945,7.333649,-1.2870971,99.95435
11185,-58.5,-155.0,7.5054455,7.3130736,-1.2704109,99.85495
11186,-58.5,-154.0,7.4443955,7.2462406,-1.2281173,99.61927
11187,-58.5,-153.0,7.297911,7.098806,-1.191276,99.526245
11188,-58.5,-152.0,7.2574863,7.0550246,-1.1831806,99.52033
11189,-58.5,-151.0,7.2365174,7.039244,-1.1382437,99.1852
11190,-58.5,-150.0,7.1356606,6.9427085,-1.1184186,99.151306
11191,-58.5,-149.0,7.0199847,6.820181,-1.1382437,99.47497
11192,-58.5,-148.0,6.9053626,6.695179,-1.1826849,100.01779
11193,-58.5,-147.0,6.891302,6.680637,-1.2035013,100.21217
11194,-58.5,-146.0,6.915798,6.7143626,-1.2081271,100.20019
11195,-58.5,-145.0,6.9745793,6.7943444,-1.1377481,99.50627
11196,-58.5,-144.0,6.9186063,6.758299,-1.1119754,99.34344
11197,-58.5,-143.0,6.9160743,6.7810407,-1.0133456,98.499275
11198,-58.5,-142.0,6.909208,6.792488,-0.9233067,97.74081
11199,-58.5,-141.0,6.919144,6.8197174,-0.84929305,97.09878
11200,-58.5,-140.0,6.9817595,6.899236,-0.77147955,96.38036
11201,-58.5,-139.0,7.0559793,6.991286,-0.6538508,95.34297
11202,-58.5,-138.0,7.079794,7.0288787,-0.5246573,94.26882
11203,-58.5,-137.0,7.091995,7.0488358,-0.44089636,93.57912
11204,-58.5,-136.0,7.216078,7.1789436,-0.32987586,92.63092
11205,-58.5,-135.0,7.3527503,7.3220463,-0.20018673,91.56609
11206,-58.5,-134.0,7.4858966,7.464066,-0.09081844,90.697105
11207,-58.5,-133.0,7.711256,7.692102,0.019706449,89.85321
11208,-58.5,-132.0,7.8654346,7.8441777,0.09173759,89.329956
11209,-58.5,-131.0,7.987289,7.962837,0.114040814,89.17949
11210,-58.5,-130.0,8.091889,8.066026,0.098676406,89.2991
11211,-58.5,-129.0,8.153282,8.127444,0.04713122,89.66775
11212,-58.5,-128.0,8.179027,8.151423,0.0038463275,89.97296
11213,-58.5,-127.0,8.215465,8.182983,-0.021926165,90.15353
11214,-58.5,-126.0,8.297711,8.257861,-0.04555106,90.31605
11215,-58.5,-125.0,8.288863,8.241925,-0.064715385,90.449875
11216,-58.5,-124.0,8.312557,8.260181,-0.09098359,90.63107
11217,-58.5,-123.0,8.367016,8.307366,-0.13542478,90.93394
11218,-58.5,-122.0,8.498411,8.42649,-0.19407403,91.31937
11219,-58.5,-121.0,8.557124,8.4761505,-0.29650363,92.00344
11220,-58.5,-120.0,8.611927,8.529369,-0.36787403,92.46965
11221,-58.5,-119.0,8.6227865,8.53695,-0.38571653,92.586975
11222,-58.5,-118.0,8.472228,8.3731165,-0.42602754,92.91272
11223,-58.5,-117.0,8.33574,8.2232065,-0.53572637,93.72745
11224,-58.5,-116.0,8.319844,8.202012,-0.6280782,94.378944
11225,-58.5,-115.0,8.405725,8.281995,-0.72902083,95.03048
11226,-58.5,-114.0,8.445998,8.316804,-0.8127819,95.58166
11227,-58.5,-113.0,8.532617,8.402356,-0.8701094,95.91222
11228,-58.5,-112.0,8.560057,8.433606,-0.8829958,95.97707
11229,-58.5,-111.0,8.634648,8.511269,-0.8947256,96.00103
11230,-58.5,-110.0,8.5704365,8.447994,-0.90942925,96.14425
11231,-58.5,-109.0,8.503806,8.36832,-1.006407,96.85768
11232,-58.5,-108.0,8.52134,8.368785,-1.1600512,97.891846
11233,-58.5,-107.0,8.674648,8.516065,-1.2353866,98.25406
11234,-58.5,-106.0,8.791352,8.625751,-1.2740456,98.401985
11235,-58.5,-105.0,8.745693,8.561084,-1.398448,99.2773
11236,-58.5,-104.0,8.651702,8.448922,-1.5299543,100.26405
11237,-58.5,-103.0,8.56409,8.350684,-1.6145415,100.94269
11238,-58.5,-102.0,8.433529,8.208355,-1.6888853,101.626465
11239,-58.5,-101.0,8.359976,8.12698,-1.7595949,102.2167
11240,-58.5,-100.0,8.337148,8.10594,-1.7876806,102.436905
11241,-58.5,-99.0,8.301509,8.075153,-1.7928019,102.51747
11242,-58.5,-98.0,8.263186,8.037095,-1.7873498,102.537834
11243,-58.5,-97.0,8.24979,8.014973,-1.8200613,102.79391
11244,-58.5,-96.0,8.157504,7.8980155,-1.9279429,103.717896
11245,-58.5,-95.0,8.098086,7.819115,-2.000635,104.35206
11246,-58.5,-94.0,7.978781,7.6822014,-2.056145,104.98403
11247,-58.5,-93.0,7.901198,7.5930905,-2.0829089,105.33983
11248,-58.5,-92.0,7.961867,7.6337776,-2.1316454,105.60178
11249,-58.5,-91.0,8.079295,7.7173195,-2.2325883,106.13493
11250,-58.5,-90.0,8.208934,7.833039,-2.262987,106.11415
11251,-58.5,-89.0,8.355053,7.9783077,-2.2502658,105.751
11252,-58.5,-88.0,8.39652,8.018376,-2.2284582,105.53162
11253,-58.5,-87.0,8.29646,7.9093094,-2.206155,105.58546
11254,-58.5,-86.0,8.192365,7.778582,-2.2434921,106.08858
11255,-58.5,-85.0,8.183904,7.7326355,-2.3645904,107.003296
11256,-58.5,-84.0,8.273196,7.7945175,-2.4699936,107.58281
11257,-58.5,-83.0,8.438303,7.970108,-2.4701588,107.219666
11258,-58.5,-82.0,8.494597,8.040035,-2.4341433,106.843834
11259,-58.5,-81.0,8.421615,7.9623733,-2.434639,107.00195
11260,-58.5,-80.0,8.396483,7.910547,-2.5134437,107.626785
11261,-58.5,-79.0,8.419221,7.9028115,-2.6175253,108.325615
11262,-58.5,-78.0,8.398742,7.86661,-2.7011213,108.95069
11263,-58.5,-77.0,8.325162,7.785544,-2.768031,109.57206
11264,-58.5,-76.0,8.26036,7.7131424,-2.8116462,110.028145
11265,-58.5,-75.0,8.200868,7.632849,-2.8802078,110.67368
11266,-58.5,-74.0,8.273673,7.701075,-2.9228318,110.78353
11267,-58.5,-73.0,8.435819,7.8734174,-2.945961,110.514114
11268,-58.5,-72.0,8.540063,7.9971824,-2.9233272,110.07961
11269,-58.5,-71.0,8.548446,8.038178,-2.829819,109.39448
11270,-58.5,-70.0,8.474643,7.9951706,-2.7207813,108.793594
11271,-58.5,-69.0,8.308467,7.8655267,-2.5715973,108.10491
11272,-58.5,-68.0,7.9939094,7.5752997,-2.439265,107.84869
11273,-58.5,-67.0,7.6252036,7.21205,-2.3531911,108.07078
11274,-58.5,-66.0,7.4533362,7.0347576,-2.3654165,108.58507
11275,-58.5,-65.0,7.420709,7.0273323,-2.2990024,108.115585
11276,-58.5,-64.0,7.283516,6.9100647,-2.2107809,107.74136
11277,-58.5,-63.0,7.1611595,6.80734,-2.1119857,107.236565
11278,-58.5,-62.0,7.041529,6.7247276,-1.9512373,106.18054
11279,-58.5,-61.0,6.862516,6.567547,-1.8108096,105.41464
11280,-58.5,-60.0,6.70039,6.405415,-1.7833849,105.558174
11281,-58.5,-59.0,6.637434,6.341986,-1.7769418,105.652176
11282,-58.5,-58.0,6.5960865,6.3019176,-1.7572819,105.58106
11283,-58.5,-57.0,6.585097,6.295419,-1.7275443,105.34497
11284,-58.5,-56.0,6.568399,6.2985134,-1.654522,104.71819
11285,-58.5,-55.0,6.575255,6.326824,-1.5836474,104.05279
11286,-58.5,-54.0,6.5888457,6.3613243,-1.5221895,103.45716
11287,-58.5,-53.0,6.6162124,6.428002,-1.4012566,102.29766
11288,-58.5,-52.0,6.5119348,6.347555,-1.3196431,101.74437
11289,-58.5,-51.0,6.4700055,6.3118186,-1.3186519,101.800385
11290,-58.5,-50.0,6.475284,6.3286815,-1.2933749,101.55032
11291,-58.5,-49.0,6.4372253,6.3039284,-1.238856,101.11816
11292,-58.5,-48.0,6.453884,6.3226476,-1.2448035,101.13795
11293,-58.5,-47.0,6.4456725,6.313675,-1.2519075,101.21542
